Rank,TeamId,TeamName,LastSubmissionDate,Score,SubmissionCount,TeamMemberUserNames
1467,16731751,"Nikita Pudovkin","2026-08-17 09:15:54",1587.2,1,nickpudovkin
1468,16641524,AkiraIshikawa,"2026-08-18 12:53:39",1587.1,2,akiraishikawa
1469,16682753,"Cam-Luan Truong","2026-08-21 02:57:24",1586.8,2,luantruong
1470,16711910,"Artem Zapara","2026-08-18 16:48:51",1586.8,2,artemzapara
1471,16656807,Yoganjaneyulu,"2026-08-13 09:20:17",1586.5,2,yoganjaneyulu
1472,16675777,"Munshi Sahil Ahmed","2026-08-21 19:09:07",1586.4,2,mlboy1
1473,16757727,"Sohshi Nakamura","2026-08-23 11:22:28",1586.2,2,sohshinakamura
1474,16714058,"Ahmet Erdem Pamuk","2026-08-12 18:59:18",1585.8,2,ahmeterdempamuk
1475,16665402,PrasadChopade213,"2026-08-20 08:19:03",1585.4,2,prasadchopade213
1476,16696304,"Utkarsh #2","2026-08-22 12:26:03",1585.3,2,n0va007
1477,16730334,EUGENEYEUNG,"2026-08-22 13:03:33",1584.9,2,eugeneyeung
1478,16655844,MAFIN,"2026-08-13 01:53:06",1584.3,2,moneyman91
1479,16673250,Prashant,"2026-08-12 05:06:08",1584.2,2,"kajalsinghrajpoot,prashantxo"
1480,16663992,小陈同学,"2026-08-18 07:26:54",1583.6,1,czastu
1481,16758839,"Yusuf Murtaza","2026-08-23 04:08:43",1582.9,2,yusufmurtaza01
1482,16721501,αίνιγμα,"2026-08-23 12:32:04",1582.1,2,"muditnagori09,shahidnadaf001"
1483,16623969,"Akira Imae","2026-08-23 08:21:16",1582.1,2,imaeakira
1484,16696720,"JAZ COLD HORN","2026-08-23 11:03:00",1582.0,2,"evanmaksud,jazivxt,maulikgajera,niazmohaimanabtahi,victorhorn"
1485,16730288,matsurih,"2026-08-22 12:03:05",1582.0,1,matsurihime
1486,16726512,shash,"2026-08-15 19:41:18",1581.9,1,zshashz
1487,16753985,"Narenthira Balaji","2026-08-21 10:54:17",1580.9,1,narenthirabalaji
1488,16759075,"Michael Day","2026-08-23 09:47:13",1580.6,2,michaelday99
1489,16644481,Liquidus,"2026-08-22 21:41:49",1580.5,2,liquidus
1490,16636909,"wking edewd","2026-08-21 11:21:57",1580.2,1,wkingedewd
1491,16761849,viber3221,"2026-08-23 11:20:15",1580.2,2,viber3221
1492,16658290,rrishavrraj,"2026-08-22 11:00:34",1579.4,2,"rrishavrraj,shubhamkumar9812"
1493,16730578,IsThereAnyCode,"2026-08-17 03:14:13",1579.2,1,isthereanycode
1494,16624276,Zejun_,"2026-08-17 02:50:39",1578.4,1,zejunfool
1495,16693976,rererenore,"2026-08-23 04:44:27",1576.8,2,rererenore
1496,16656496,"Vaibhav Gupta","2026-08-23 09:16:23",1576.4,2,vaihero
1497,16749205,TommyCyd,"2026-08-23 15:04:43",1575.8,2,tommycyd
1498,16661423,"Rishavendra Sharma","2026-08-23 10:29:51",1575.6,2,rishavendrasharma
1499,16751358,Cristiano,"2026-08-21 06:43:59",1575.4,2,zhuangbility
1500,16652175,"Lucas Boesen","2026-08-21 09:37:46",1574.4,2,lucasboesen
1501,16632841,AGG,"2026-08-19 05:28:44",1573.7,2,aleixgim
1502,16660281,"xiy lin","2026-08-22 00:05:03",1573.4,2,xiylin
1503,16627796,tizawa3,"2026-08-19 00:28:23",1572.8,2,tizawa
1504,16747273,ra1nac1d,"2026-08-22 19:00:23",1571.3,2,ra1nac1d
1505,16699610,"Sneha ","2026-08-17 01:00:34",1570.4,2,kharya3
1506,16632291,"alex chilton","2026-08-23 10:34:35",1570.3,2,alexchilton
1507,16663603,xsong2020,"2026-08-22 16:58:46",1569.1,2,xstargate
1508,16709744,"Emre Bayram","2026-08-14 09:04:57",1568.7,2,emrebayram
1509,16741542,"Amon Kizawa","2026-08-23 16:09:14",1567.3,2,amonkizawa
1510,16658803,"Rahul Jiwane","2026-08-21 06:19:57",1566.9,2,rahuljiwane
1511,16728460,oh-Artistburger-AHA-TastyMeat!,"2026-08-16 11:54:46",1566.2,1,akikukeo1
1512,16743741,Arooran,"2026-08-23 01:58:17",1566.2,2,arooransivakarunai
1513,16694149,maxout,"2026-08-23 08:33:47",1565.7,2,"aadijoshi19,kavyabhand"
1514,16674586,"Stanislav Ilin","2026-08-17 06:45:46",1565.4,2,stanislavilin2026ai
1515,16667839,Viet-Tien,"2026-08-22 19:46:21",1562.7,2,tiena2cva
1516,16639230,Rylan,"2026-08-15 13:15:45",1562.1,2,"liuruihan333,wangxiaodundun"
1517,16621683,Shivangoudaa,"2026-08-22 21:03:34",1562.0,2,ishivapatil
1518,16623020,Muhandro,"2026-08-20 16:29:57",1561.2,2,muhandro
1519,16744658,Shree85,"2026-08-22 02:48:36",1560.8,2,shree85
1520,16625214,Malla,"2026-08-21 09:55:13",1560.7,2,mallaphalguni
1521,16631536,kglctf,"2026-08-23 07:48:56",1560.5,2,kglctf
1522,16724533,"Yusei Ito","2026-08-22 19:18:19",1559.0,2,yuseiito
1523,16695608,"Elie Elias","2026-08-12 14:14:48",1558.2,2,elieelias
1524,16697024,"Jiri Prudky","2026-08-20 20:58:26",1557.3,2,jiprud
1525,16670948,wally0593,"2026-08-23 11:41:30",1557.0,2,wally0593
1526,16674649,寿!,"2026-08-12 06:45:37",1557.0,1,taka3776toshi
1527,16689881,"yuki #2","2026-08-23 15:03:05",1555.7,2,hosikusa
1528,16748511,HarshPandey-yt-auto,"2026-08-22 08:24:09",1555.2,1,harshpandeyytauto
1529,16762837,Nagamatsur,"2026-08-23 15:40:55",1554.8,1,rihitonagamatsu
1530,16703099,GansPiro,"2026-08-13 18:34:26",1554.0,2,ganspiro
1531,16697836,OzanM.,"2026-08-21 10:57:45",1553.7,2,analyticaobscura
1532,16656731,"Muhammad Ali","2026-08-14 06:47:06",1552.1,2,sardaralimaqsood
1533,16639844,MaxChen303,"2026-08-13 02:25:24",1549.1,2,maxchen303
1534,16748330,Okan,"2026-08-21 11:15:17",1549.0,2,okanzkaya
1535,16651052,lty,"2026-08-18 02:33:01",1548.4,2,linwei9
1536,16706185,"Bab Kek","2026-08-23 17:49:26",1548.0,2,babkek
1537,16696098,Valmorlee,"2026-08-11 20:34:50",1547.3,2,valmorlee
1538,16696738,rekhasri,"2026-08-23 15:47:53",1545.9,2,rekhasri
1539,16621735,VN-Orion,"2026-08-21 11:42:27",1545.5,2,fastthanh78
1540,16679004,"Kevin Zhao","2026-08-23 10:45:26",1545.3,2,kevinzhao666
1541,16688787,Fih,"2026-08-23 14:00:19",1544.6,2,vencerlanz09
1542,16721382,"Milan Leonard","2026-08-23 09:37:35",1544.3,2,milanleonard
1543,16678638,Loshtradz,"2026-08-16 15:27:31",1543.6,2,loshtradz
1544,16687594,"Andrew Markley","2026-08-13 01:19:04",1543.4,2,andrewmarkley1
1545,16668157,"vineet dairashri","2026-08-21 09:58:12",1543.1,2,vineetdairashri
1546,16675344,Azelearn,"2026-08-18 17:43:18",1542.0,4,"androidss,keitookamoto"
1547,16723620,3정훈,"2026-08-20 03:52:56",1541.4,2,az05192000gmailcom
1548,16655505,Debmalya,"2026-08-21 16:29:47",1541.0,2,debmalya84
1549,16657494,Trex,"2026-08-12 14:00:14",1539.6,2,trexzone
1550,16659328,"Muhammed Ashiq Abdul Khader","2026-08-12 07:13:09",1539.3,2,ashiqabdulkhader
1551,16644160,"Saravana Rajan B","2026-08-23 14:50:39",1539.0,2,saravanarajanb
1552,16763120,"Shivam Singh #2","2026-08-23 16:56:35",1538.5,1,shivamsingh17072001
1553,16661304,"Jonathan Roy","2026-08-22 17:36:49",1537.4,2,jonathanroy7
1554,16673230,saitamad,"2026-08-12 04:20:31",1537.1,2,saitamad
1555,16630963,"Multi-Head Farmers","2026-08-13 15:33:36",1535.7,2,horizen12
1556,16667052,"Dandan Li","2026-08-15 18:07:17",1533.4,2,clcll532x
1557,16745092,zakihiro,"2026-08-21 07:59:39",1532.4,2,zakihiro
1558,16655567,Heisnotanimposter,"2026-08-21 00:44:32",1531.8,2,test013
1559,16667767,t3l3k3n3sis,"2026-08-23 10:59:32",1531.5,2,"daffafariq,hashmatzamaryali,malsabbagh05"
1560,16695964,"JiMing Feng","2026-08-17 10:56:45",1531.0,2,jimingfeng
1561,16660711,ricardo,"2026-08-15 22:34:26",1530.9,2,magania
1562,16639731,williamrawling,"2026-08-23 14:33:30",1530.9,2,williamrawling
1563,16639520,"Cary Jin","2026-08-23 10:12:17",1530.7,2,strigiformes
1564,16689389,Chukunder,"2026-08-16 02:25:12",1529.6,2,"farbricated,sarikajivrajika"
1565,16700116,Goldian,"2026-08-21 16:13:40",1528.8,2,goldian
1566,16699722,Dicere,"2026-08-13 08:00:17",1525.8,2,thedark735
1567,16684716,kumanomi,"2026-08-23 14:08:05",1525.6,2,kkkggg
1568,16659803,nRuaif,"2026-08-22 02:47:10",1525.3,2,phngdoan
1569,16761418,"Piggy Piggy","2026-08-23 15:02:14",1525.2,2,txgg123
1570,16657857,hust_xll,"2026-08-12 05:38:12",1524.3,2,hustxll
1571,16622198,"THUNDER THUNDER","2026-08-12 09:38:35",1523.5,2,thunderthunder
1572,16692164,Abdulrahman.su10,"2026-08-11 20:35:39",1523.1,1,abdulrahmansu10
1573,16635744,XDang13,"2026-08-19 00:17:47",1522.6,2,xdang13
1574,16689952,"Lazarus Ogero","2026-08-11 16:44:08",1522.0,2,lazarusogero
1575,16651257,PursueML,"2026-08-20 14:19:46",1519.9,2,pursueml
1576,16682936,"Latifa Riziki","2026-08-12 09:38:13",1519.5,2,latifariziki
1577,16677423,songling,"2026-08-23 02:42:22",1519.0,2,"lvbingrong,oralia"
1578,16658109,edward1503,"2026-08-17 04:22:50",1518.7,2,nguynnc
1579,16621799,"🧅 High Frequency Farming 🧅","2026-08-20 18:55:39",1518.6,2,veshkinartem
1580,16623736,Garigariyong,"2026-08-23 01:50:53",1518.2,2,garigariyong
1581,16729488,"Bala vighnesh Reddy","2026-08-23 16:35:45",1517.8,2,balavighneshreddy
1582,16716468,"Sakhawat Hossen","2026-08-15 03:28:07",1516.7,2,sakhawathossen
1583,16692138,"Bishwa Thakur","2026-08-21 11:44:03",1515.4,2,bishwathakur
1584,16673110,"Sri Jayavel K","2026-08-20 08:18:31",1515.2,2,srijayavelk
1585,16724779,"Gavin Cao","2026-08-16 09:00:53",1514.8,2,gavinxgcao
1586,16688436,Zuu3scode,"2026-08-12 15:19:16",1513.1,2,zuu3scode
1587,16639746,"Kyle Wang","2026-08-14 12:22:40",1511.2,2,ky1ewan9
1588,16669494,"Abdullah Razi","2026-08-20 17:41:24",1510.3,2,abdullahroninrazi
1589,16695176,"Zakaria Settar","2026-08-16 21:52:31",1510.2,2,zakariasettar
1590,16710672,"Yasemin Koç","2026-08-14 05:52:52",1506.9,2,yaseminmkoc
1591,16663498,"Braxton Dyer","2026-08-23 16:52:06",1506.7,2,braxtondyer
1592,16679767,Salut!,"2026-08-12 21:56:55",1506.3,2,denismekhanikov
1593,16693058,"Yuvraj singh","2026-08-13 14:03:24",1506.0,2,yuvrajsingh789
1594,16692103,HaniJezo,"2026-08-11 20:32:40",1505.3,1,hanijezo
1595,16731243,nnriku,"2026-08-23 15:28:23",1505.2,1,nnriku
1596,16688281,"Luke Stafford","2026-08-22 01:16:05",1502.9,2,luketstafford
1597,16684402,vn1111,"2026-08-22 07:21:27",1502.0,2,vn1111
1598,16633414,"sagar tripathy","2026-08-13 15:57:56",1501.5,2,sagar8trip
1599,16709126,"Jamie Nojek","2026-08-23 01:16:36",1501.0,2,jamienojek
1600,16672374,"kelly waldeck","2026-08-11 21:07:30",1500.4,2,kellywaldeck
1601,16665809,"Saravanan Jaichandaran","2026-08-23 17:16:55",1499.8,2,saranchandar
1602,16662681,"Vernon Campbell","2026-08-12 23:18:18",1499.2,2,vernoncampbell
1603,16697675,"Isaac Grossman","2026-08-19 01:39:27",1498.5,2,kingisaac
1604,16693159,"Zonglin Han","2026-08-13 17:10:08",1498.3,2,zonglinhan
1605,16760244,"Alex Paul","2026-08-23 10:59:03",1497.5,2,alexazander
1606,16656519,"Chris Laska","2026-08-14 01:53:23",1497.3,2,chrislaska
1607,16697021,Vaishnavi22052006,"2026-08-11 18:43:08",1497.0,2,vaishnavi22052006
1608,16664609,Re2lawd,"2026-08-21 04:08:14",1495.9,2,re2lawd
1609,16654042,B.Pushpanjali,"2026-08-11 06:28:45",1495.0,2,"bpushpanjali,vinithwade"
1610,16684163,MohamedFD,"2026-08-13 12:32:47",1493.8,2,mohamedfd
1611,16709069,"James Mcquay","2026-08-14 18:05:40",1493.5,2,jamesmcquay
1612,16667729,"Daniel Wu","2026-08-15 14:35:27",1492.7,2,danielwuu
1613,16655952,"Tianfu Wang (王天夫)","2026-08-12 15:08:12",1492.0,2,wangtf96
1614,16658983,"Titi Huang","2026-08-22 06:29:54",1491.8,2,titihuang
1615,16708333,"Phạm Vương","2026-08-11 16:17:10",1491.2,2,vuongphamqq
1616,16707584,sadatch,"2026-08-13 05:18:28",1491.0,2,sadatch
1617,16698999,Odyssey,"2026-08-23 07:49:28",1490.6,2,a1spirit
1618,16654403,"Skibidi Six Seven","2026-08-10 20:48:14",1489.6,2,iam4722202468
1619,16663626,"yvn kaggriculture","2026-08-22 21:04:56",1489.5,2,"garnikdavtyan,mikayelgr"
1620,16683441,Eura73,"2026-08-21 08:07:47",1488.8,2,eura73
1621,16666296,A.P.R.I.L,"2026-08-14 16:29:25",1488.5,2,puneeth333
1622,16682303,"Kapadiya Nirav Kumar","2026-08-18 06:24:30",1486.5,2,kapadiyaniravkumar
1623,16681749,"rohith vinice","2026-08-11 23:55:16",1483.7,2,rohithvinice
1624,16689770,"Abdillah Sagif","2026-08-11 10:11:23",1483.6,2,abdillahsagif
1625,16691591,"Dheeraj Kumar #3","2026-08-12 04:05:32",1483.3,2,kdheeraz
1626,16653068,"Shuichi Fushimi","2026-08-11 10:55:05",1482.8,2,shuichifushimi
1627,16623466,len8487,"2026-08-23 08:37:33",1482.2,2,len8487
1628,16659692,"Hùng Nguyễn Huy (Hiirooo)","2026-08-11 03:47:45",1482.2,2,hngnguynhuy
1629,16640058,"Justin CH123","2026-08-11 09:15:28",1481.9,2,justinch123
1630,16695376,Garv88,"2026-08-13 12:19:20",1481.5,2,garv88
1631,16681893,morality0707,"2026-08-19 12:51:20",1481.2,2,morality0707
1632,16669256,Shivam_2212,"2026-08-11 09:59:19",1480.5,2,shivam2212
1633,16677217,Panos,"2026-08-10 19:56:22",1479.9,2,panosc
1634,16664217,Shushantw,"2026-08-18 02:20:50",1479.9,2,shushantw
1635,16623381,cocoaAI,"2026-08-21 06:03:38",1479.6,2,cocoaai
1636,16756415,"Mihai Balan","2026-08-23 11:33:59",1479.5,2,mihaibalan
1637,16633222,maxingkong733,"2026-08-18 23:32:58",1477.9,2,maxingkong733
1638,16661393,"razab Bawa","2026-08-20 12:10:43",1477.6,2,razabbawa
1639,16701573,"Haggai Musoda","2026-08-17 20:04:00",1477.5,2,haggismusoda
1640,16705370,TS2333,"2026-08-11 03:40:40",1477.4,2,ts2333
1641,16697089,"aghbalou Anass","2026-08-22 20:49:09",1477.3,2,aghbalouanass
1642,16708573,Benser,"2026-08-15 14:41:24",1477.0,2,benser
1643,16688450,SpiralTip,"2026-08-23 14:49:25",1476.9,2,spiraltip
1644,16636004,"Ragunath Ravi","2026-08-11 10:59:07",1476.5,2,ragunathravi
1645,16654752,Agrofitting,"2026-08-23 15:53:47",1476.1,2,"evvfebruary,vinch97"
1646,16695137,"Samantha Nicole Bracamonte","2026-08-12 00:35:56",1475.7,2,snrbracamonte
1647,16692090,sans,"2026-08-12 03:14:55",1475.5,2,sans6262q
1648,16679812,"Xiang Li","2026-08-22 06:14:03",1475.4,2,xianglipee
1649,16690065,JiangWenfeng1,"2026-08-12 01:25:29",1475.1,2,jiangwenfeng1
1650,16661558,안녕하세요이세입니다잘부탁드립니다,"2026-08-23 11:25:55",1474.8,2,"moonswalk,municef1"
1651,16675305,"Justin Sabu Sebastian","2026-08-22 23:19:57",1473.7,2,justinsabusebastian
1652,16700314,Giallar,"2026-08-14 16:45:53",1472.4,2,andreykrotkikh
1653,16627995,"Fire Bird","2026-08-11 20:36:45",1471.3,2,xuanleekaggle
1654,16691506,Dipak_ISM,"2026-08-20 03:25:05",1470.9,2,dipakism
1655,16663919,hnhyhj,"2026-08-13 04:05:56",1469.7,2,hnhyhj
1656,16660594,XIAODOUZI,"2026-08-17 12:06:50",1469.7,2,xiaodouzi666
1657,16692110,"Ahmed Khudair","2026-08-11 22:33:06",1469.4,1,ahmedkhudair121
1658,16660371,"José Luis Gómezz","2026-08-13 01:37:42",1468.7,2,josluisgmezz
1659,16684012,ceh,"2026-08-16 04:58:18",1468.2,2,emilhessman
1660,16660333,"Deanos Crew","2026-08-11 13:10:19",1468.1,2,jamescole0101
1661,16687724,Yijue1,"2026-08-11 02:15:05",1467.9,2,yijue1
1662,16695501,brocade,"2026-08-15 00:01:12",1467.8,2,brocade
1663,16669778,UknesIruka,"2026-08-11 11:13:46",1467.6,2,uknesiruka
1664,16660331,A.K.NITHIN,"2026-08-12 12:07:32",1467.3,2,aknithin
1665,16704622,ray,"2026-08-11 16:30:13",1466.7,2,rayenezanned
1666,16632675,"Baran Kucuk","2026-08-11 15:09:58",1466.1,2,barankucuk
1667,16641230,"An V1","2026-08-23 14:47:51",1465.5,2,barakuga
1668,16743846,"Hemanth Raja Guttikonda","2026-08-23 09:46:46",1465.2,2,"hemanthrajg,poojithakatta18"
1669,16692457,t2better,"2026-08-12 11:56:41",1465.2,2,t2better
1670,16661983,"Victor's Team","2026-08-12 12:05:19",1464.9,2,"dlordsjustified,jezrealmomoh,joludare,victorokpe"
1671,16705584,"Adil Munawar","2026-08-12 11:28:03",1464.7,2,adilmunawar
1672,16627400,"Krasnov Daniil","2026-08-11 06:04:48",1463.9,2,daniilkrasnovvv
1673,16709300,炫酷的小克里斯,"2026-08-19 15:54:28",1463.6,2,tinfufans
1674,16706283,haogood666,"2026-08-11 08:25:40",1463.3,1,haogood666
1675,16655826,KKY,"2026-08-11 20:29:38",1463.0,2,evilpsycho42
1676,16752104,WYSSR1225,"2026-08-22 08:38:21",1461.8,2,wyssr1225
1677,16715024,"Ömer Özbek","2026-08-22 13:50:34",1461.4,2,omerozb
1678,16693886,spellstriker,"2026-08-12 22:03:20",1460.6,2,spellstriker
1679,16709473,"Selahattin Günter","2026-08-23 14:07:42",1460.6,2,selahattingnter
1680,16632327,midnq,"2026-08-11 20:44:47",1460.5,2,midnqly
1681,16756399,"old Ryne Mac had a farm","2026-08-21 19:44:11",1459.4,1,rynemac
1682,16702774,FilipJ,"2026-08-16 18:34:05",1459.4,2,filipjarmua
1683,16715828,samg,"2026-08-23 14:30:09",1458.3,2,samgreen2046
1684,16681620,wanwanuil,"2026-08-13 12:43:19",1456.0,2,wanwanuil
1685,16681848,Haraguchi-T,"2026-08-11 06:06:10",1455.8,2,haraguchit
1686,16707057,tamo,"2026-08-11 10:26:55",1455.3,2,ryotakasuya
1687,16700630,apoyusiken,"2026-08-12 06:10:52",1455.3,2,umutarpay
1688,16656316,"Richard Tang","2026-08-11 01:09:34",1454.4,2,richardgtang
1689,16679371,ΛYMΞNRH,"2026-08-11 06:43:55",1453.8,2,aymnrh
1690,16728238,ubcict232,"2026-08-23 00:59:19",1453.2,2,ubcict232
1691,16633950,"Matt Motoki","2026-08-21 15:02:49",1453.0,2,mmotoki
1692,16688136,"Armanzhan Ayan","2026-08-11 16:49:36",1451.9,2,armanzhanayan
1693,16667233,EdGy2k,"2026-08-10 10:41:12",1449.0,2,edgy2k
1694,16660678,"Chaitanya Sonaje","2026-08-11 13:30:49",1448.7,2,chaitanya205
1695,16624979,"Mohamed abdelrazik","2026-08-20 05:12:35",1448.4,2,mohamed3abdelrazik
1696,16725680,henri66,"2026-08-15 21:09:47",1448.2,2,henri665
1697,16710499,sukeke,"2026-08-20 22:56:46",1448.2,2,sukeke
1698,16666733,"Alberto MV","2026-08-10 23:06:33",1446.4,2,albertomv
1699,16662176,"jorge fabian avila","2026-08-10 18:51:13",1445.2,2,jorgefabianavila
1700,16645712,"Changye Li","2026-08-21 20:51:51",1444.5,2,antoinegg1
1701,16650485,nasu726,"2026-08-13 13:51:20",1444.4,2,nasu726
1702,16707993,"Sangita Bannore","2026-08-11 14:33:47",1444.3,1,sangitabannore
1703,16691867,huyang111,"2026-08-10 16:23:44",1444.0,2,huyang111
1704,16695242,"Utkarsh Prakash Srivastava","2026-08-20 06:40:41",1443.8,2,utkarshps
1705,16684075,"Tianfang Li","2026-08-13 14:20:13",1443.4,2,tianfangli1
1706,16761641,Diavolo,"2026-08-23 16:11:17",1443.1,2,jeanmarcbah
1707,16672448,"Crisis Liu","2026-08-11 23:49:49",1442.9,2,crisisliu
1708,16698942,"PRADHAN RS","2026-08-13 18:06:58",1442.7,2,pradhanrs
1709,16744842,juisajdiasd,"2026-08-23 12:07:32",1442.2,2,juisajdiasd
1710,16683199,"Filippo Gombac","2026-08-11 10:04:26",1441.4,2,filippogombac
1711,16621616,insuperabilehart,"2026-08-22 09:09:44",1441.2,2,insuperabile
1712,16737113,"Sergei Myshianov","2026-08-20 03:24:23",1440.5,2,sergeimyshianov
1713,16665077,"Mohit Babel","2026-08-22 21:49:42",1440.3,2,mohitbabel
1714,16706227,"Wise Fancy","2026-08-11 09:54:29",1438.7,2,wisefancy
1715,16662492,"Lester Leong","2026-08-11 02:13:33",1437.2,2,lesterleong
1716,16635280,"Narendra Sirvi","2026-08-12 06:43:07",1436.2,2,narendras78
1717,16651331,"Mohamed Saeed","2026-08-11 18:58:08",1435.8,2,m0sm71
1718,16659618,"Jeevan Jolly","2026-08-13 13:51:52",1435.5,2,jeevanjolly
1719,16673097,"Sonu Kushwaha","2026-08-14 06:24:28",1434.9,2,sonukushwaha124
1720,16679519,"Петьо Лазаров","2026-08-10 22:30:35",1434.6,2,pesosz
1721,16634149,"Hozuma ITOBAYASHI","2026-08-15 05:34:14",1434.4,2,hozumaitobayashi
1722,16676356,"Wander waal","2026-08-11 02:48:56",1434.1,2,wanderwaal
1723,16760656,CharTFboy,"2026-08-23 04:44:00",1433.5,2,chartfboy
1724,16644891,yankang_XZK,"2026-08-12 05:20:35",1433.2,2,yankang233
1725,16701221,"Othman Istaiteh","2026-08-10 13:25:38",1433.0,2,istatieh
1726,16707639,Fujinawa,"2026-08-23 09:46:23",1432.8,2,wasshoiwasshoi
1727,16671659,Jiang,"2026-08-23 08:29:56",1432.7,2,jncq2006
1728,16696769,"maximo lorenzo y losada","2026-08-12 13:07:35",1432.5,2,maximolorenzoylosada
1729,16660395,ljx59141421,"2026-08-12 01:27:08",1432.1,2,ljx59141421
1730,16658185,"Juwon Kweon","2026-08-21 05:29:40",1431.3,2,juwonkwon
1731,16640077,larry54321zhao,"2026-08-21 00:59:44",1431.2,2,larry54321zhao
1732,16688808,"Niranjan Nakkala","2026-08-11 12:26:14",1431.1,1,niranjanmudhiraj
1733,16669490,hinemos,"2026-08-23 11:55:03",1431.0,2,hinemos
1734,16691012,"Sanzhar Almasuly","2026-08-17 07:52:31",1430.2,2,sanzharalmasuly
1735,16639263,Yam,"2026-08-23 15:01:21",1430.0,2,minyam
1736,16672075,"Kameron Green","2026-08-11 05:49:32",1429.8,2,hgenix20
1737,16692490,"Enes Coşkun","2026-08-11 05:37:38",1427.5,2,enscskn
1738,16633886,mudesteven,"2026-08-16 02:54:25",1427.4,2,fastlight2007
1739,16702482,"Carlos Navarro","2026-08-14 05:26:26",1427.3,2,navarr0
1740,16632579,ZZfancy,"2026-08-11 12:04:42",1427.1,2,zzfancy
1741,16704027,"Alan Cai","2026-08-10 22:36:40",1426.3,1,alancai27
1742,16757566,"Ankit Kumar","2026-08-23 12:03:53",1425.6,2,imankit57
1743,16653044,"Bửu Phạm Quốc","2026-08-23 17:40:42",1425.5,2,buphmquc
1744,16706315,"Desert Fox88","2026-08-11 12:02:03",1424.9,2,desertfox88
1745,16701466,"HELIOS reasonning","2026-08-11 22:38:55",1424.7,2,heliosreasonning
1746,16639771,"DK Armada","2026-08-23 06:43:41",1424.5,2,dkarmada
1747,16662833,"umair zia","2026-08-23 18:03:54",1424.1,2,aimerscoding
1748,16656691,"Sahaj Deep Singh","2026-08-12 01:39:36",1423.7,2,sahajdeepsingh9877
1749,16657429,"xiao cat q","2026-08-12 01:41:13",1423.7,2,xiaocatq
1750,16666410,"Binil George","2026-08-12 10:40:43",1422.8,2,binilg
1751,16730049,"r2d2 Dasari","2026-08-23 04:34:21",1422.8,2,r2d2dasari
1752,16656181,Vishwa,"2026-08-11 05:46:58",1422.7,2,rv1922
1753,16696608,beanbamboozled,"2026-08-10 10:45:19",1421.6,2,beanbamboozled
1754,16632612,Farmville,"2026-08-12 14:21:24",1421.4,2,rafaelfigueiredo13
1755,16640869,taijunhao,"2026-08-12 10:26:30",1421.2,2,taijunhao
1756,16660037,shehai.lrs,"2026-08-11 13:37:32",1420.9,2,shehailrs
1757,16709504,U023,"2026-08-11 22:04:04",1419.5,1,ryutek
1758,16676278,"Om Sangwan","2026-08-12 03:06:59",1418.4,2,omsangwan
1759,16701074,Yan,"2026-08-10 21:29:25",1418.2,1,qujiahui
1760,16712651,riicon,"2026-08-20 14:36:31",1417.4,2,risakashiwabara
1761,16657931,t-enstar,"2026-08-22 13:07:31",1417.3,1,tstustatama
1762,16687824,"André Dkw","2026-08-10 17:17:25",1416.7,2,andrdkw
1763,16669643,"Athenix Kaggriculture","2026-08-21 10:52:37",1416.4,2,sdafdsfsdfgdsg
1764,16676154,"Tuan Tran","2026-08-10 16:29:40",1416.3,2,thtuan
1765,16656382,Aevion-Labs,"2026-08-10 14:44:32",1415.0,2,aevionlabs
1766,16719551,JamesYip7,"2026-08-20 10:24:50",1414.7,2,jamesyip7
1767,16661093,"INDRAJIT SWAIN","2026-08-15 13:23:37",1414.5,2,indrajitswain
1768,16661665,"Leonardo Viola10","2026-08-23 17:36:50",1414.3,2,leonardoviola10
1769,16698134,Hossein,"2026-08-12 02:56:17",1412.9,2,tomi85
1770,16698340,"Yanxi Jiang","2026-08-10 03:06:32",1412.9,2,yanxijiang
1771,16674948,habe.sq,"2026-08-14 05:25:58",1412.4,2,habesq
1772,16697898,"Yin Li","2026-08-13 01:02:33",1410.1,2,kevin250304
1773,16624088,Pomiro,"2026-08-11 04:41:24",1409.0,2,pomiro
1774,16653153,Gbining,"2026-08-09 12:21:06",1409.0,2,gbining
1775,16652849,Hejunhui,"2026-08-16 14:15:29",1408.8,2,website98
1776,16676043,"Tejash Rai","2026-08-14 07:16:01",1408.2,2,tejashrai
1777,16711204,"harden james","2026-08-12 08:00:14",1407.9,1,ffusername
1778,16666054,Ani,"2026-08-23 07:25:12",1407.3,2,anirudhk333
1779,16675582,DavidX,"2026-08-11 06:05:18",1404.7,2,davidasx
1780,16657091,raw2clean,"2026-08-12 08:12:12",1404.7,2,raw2clean
1781,16727147,"Alan Smith","2026-08-22 02:37:52",1404.2,2,acorncupcake
1782,16749079,mraz1006,"2026-08-23 07:14:58",1403.7,2,mraz1006
1783,16710469,Qimra1729,"2026-08-13 00:09:57",1403.1,1,qimra1729
