episode,seat,team,score,opp_score,won,margin,hands_d5,hands_d10,hands_d15,hands_d20,hands_d25,hands_d30,quads_d5,quads_d10,quads_d15,quads_d20,quads_d25,quads_d30,money_d5,money_d10,money_d15,money_d20,money_d25,money_d30,tiles_WHEAT,tiles_CARROT,tiles_TOMATO,tiles_STRAWBERRY,tiles_MELON,peak_WHEAT,peak_CARROT,peak_TOMATO,peak_STRAWBERRY,peak_MELON,animals_GOOSE,animals_COW,animals_SHEEP,plant_total,first_melon_day,first_animal_day,quads_final,hands_final,act_total,act_move,act_pass,act_water,act_harvest,act_plant,act_care,act_feed,act_dig,act_fertilize,act_collect_fert,act_pickup,act_drop,act_place,act_build,move_share,pass_share,work_share,sold_WHEAT,sold_CARROT,sold_TOMATO,sold_STRAWBERRY,sold_MELON,sold_EGG,sold_MILK,sold_WOOL,sold_FERTILIZER,sold_total,sell_orders,buy_seed_orders,buy_product_orders
92186373,1,Amon,81686,70469,1,11217,0,3,5,9,8,0,1,2,3,3,3,3,670,458,23026,32871,59611,81686,94,32,0,8,23,33,21,0,8,23,0,5,10,157,0,0,3,0,4239,1469,671,778,246,157,247,247,11,16,230,133,0,17,17,0.3465,0.1583,0.4952,211,84,0,60,138,0,114,124,201,932,71,18,23
92207009,0,Harshith revuru,74120,76174,0,-2054,4,8,12,12,12,12,2,2,3,3,3,3,346,1236,9303,30898,55710,74120,82,11,3,45,14,35,5,3,45,12,0,13,1,155,0,0,3,12,6655,3307,852,833,360,155,268,268,34,98,256,193,3,14,14,0.4969,0.128,0.3751,114,22,17,237,77,0,224,34,143,868,118,83,153
92207009,1,LGarcia10,76174,74120,1,2054,6,13,14,14,14,7,2,3,3,3,3,3,0,755,11830,22703,49848,76174,83,42,0,39,24,25,14,0,34,15,0,9,4,188,0,0,3,7,7890,4993,491,1166,282,188,195,187,27,49,207,72,6,13,14,0.6328,0.0622,0.3049,501,90,0,181,114,0,142,62,237,1327,253,102,256
92263388,0,protoLabs.studio,72192,76806,0,-4614,4,12,13,13,13,11,1,2,4,4,4,4,256,6811,5637,29186,55378,72192,73,0,0,36,26,29,0,0,35,18,0,8,8,135,0,0,4,11,7474,3785,941,679,319,135,338,336,13,170,303,280,132,23,20,0.5064,0.1259,0.3677,177,0,0,236,132,0,216,184,130,1075,178,51,76
92263388,1,Harshith revuru,76806,72192,1,4614,4,8,12,12,12,12,1,2,3,3,3,3,947,951,13287,34319,63504,76806,84,9,4,42,17,33,5,4,42,12,0,13,1,156,0,0,3,12,6696,3148,1038,815,353,156,297,297,30,79,286,167,2,14,14,0.4701,0.155,0.3749,95,18,19,217,81,0,279,34,195,938,119,91,162
92290383,0,ryanocm,59746,60252,0,-506,6,9,9,9,9,9,1,2,2,2,2,2,315,338,20456,41453,55746,59746,0,0,0,33,20,0,0,0,28,16,0,10,0,53,0,0,2,9,6202,2824,1448,407,221,53,234,234,22,65,233,417,21,10,13,0.4553,0.2335,0.3112,0,0,0,187,120,0,285,0,170,762,82,32,186
92290383,1,Harshith revuru,60252,59746,1,506,4,8,12,12,12,12,2,2,3,3,3,3,344,1143,12639,32341,51148,60252,64,26,2,46,14,24,7,2,46,12,0,13,4,152,0,0,3,12,6871,3353,916,826,354,152,314,312,24,102,298,182,3,17,18,0.488,0.1333,0.3787,80,52,11,249,77,0,252,51,185,957,130,90,160
92291136,0,Fujinawa,100487,116403,0,-15916,2,12,12,12,12,12,1,3,3,3,3,3,129,4701,17765,34210,71364,100487,71,17,0,28,19,13,8,0,27,9,0,10,4,135,0,1,3,12,6647,3459,683,790,314,135,293,283,37,118,359,133,12,14,17,0.5204,0.1028,0.3769,198,48,0,155,90,0,216,89,177,973,100,80,126
92291136,1,Harshith revuru,116403,100487,1,15916,4,8,12,12,12,12,1,2,3,3,3,3,946,901,15472,36510,81315,116403,81,9,3,46,14,29,5,3,46,12,0,13,1,153,0,0,3,12,6785,3258,982,823,354,153,298,299,29,99,285,174,3,14,14,0.4802,0.1447,0.3751,87,18,10,243,84,0,273,34,169,918,104,95,159
92291276,0,Harshith revuru,84542,38905,1,45637,4,8,12,12,12,12,2,2,3,3,3,3,346,502,10909,35999,61848,84542,98,20,4,39,17,44,8,4,39,12,0,1,13,178,0,0,3,12,6867,3343,1134,791,332,178,281,280,39,38,268,151,4,14,14,0.4868,0.1651,0.348,127,40,27,155,100,0,36,256,214,955,136,107,148
92291276,1,Audric LOKO,38905,84542,0,-45637,6,12,12,12,12,12,1,2,3,3,3,3,167,10611,12364,25968,33245,38905,52,1,0,38,12,15,1,0,37,5,0,6,3,103,0,0,3,12,7640,4195,1265,890,280,103,218,220,1,71,221,87,36,44,9,0.5491,0.1656,0.2853,26,2,0,237,60,0,176,79,150,730,143,26,21
92307912,0,Harshith revuru,63900,53110,1,10790,4,8,12,12,12,12,2,2,3,3,3,3,350,873,9511,35345,58148,63900,102,35,4,32,18,43,12,4,32,12,0,1,13,191,0,0,3,12,6822,3313,1034,837,342,191,277,276,22,68,263,168,3,14,14,0.4856,0.1516,0.3628,141,70,26,161,91,0,36,253,187,965,135,115,143
92307912,1,別班,53110,63900,0,-10790,5,12,14,14,14,5,1,3,3,3,3,3,942,1164,15934,28353,45170,53110,70,0,0,34,18,24,0,0,34,11,0,9,4,122,0,0,3,5,7765,4089,1040,1120,218,122,305,300,32,34,304,130,40,18,13,0.5266,0.1339,0.3395,121,0,0,128,100,0,228,132,270,979,110,61,15
92331361,0,Harshith revuru,119717,107113,1,12604,4,8,12,12,12,12,2,2,3,3,3,3,339,1116,9589,37867,85179,119717,78,10,4,44,15,30,5,4,44,12,0,13,1,151,0,0,3,12,6650,3293,839,855,362,151,277,273,30,106,264,168,4,14,14,0.4952,0.1262,0.3786,90,20,22,268,85,0,246,34,147,912,123,85,153
92331361,1,Dev Rath,107113,119717,0,-12604,8,8,9,10,8,14,1,2,3,4,4,4,112,594,12340,38544,83309,107113,45,0,0,42,13,22,0,0,39,7,0,8,4,100,0,0,4,14,6376,3368,648,654,277,100,232,226,41,106,252,352,96,12,12,0.5282,0.1016,0.3701,735,0,0,268,78,0,140,116,147,1484,393,62,56
92361242,0,AlbanMaurel7,60118,49043,1,11075,7,10,12,12,12,9,1,2,3,3,3,3,1495,10320,18355,39062,51396,60118,180,0,0,36,26,34,0,0,36,14,0,10,2,242,0,1,3,9,6958,3278,954,1185,318,242,246,239,38,74,242,86,32,12,12,0.4711,0.1371,0.3918,203,0,0,225,132,0,219,64,168,1011,111,89,10
92361242,1,Harshith revuru,49043,60118,0,-11075,4,8,12,12,12,12,2,2,3,3,3,3,351,723,10369,32722,44902,49043,92,22,4,41,15,38,7,4,41,12,0,13,1,174,0,0,3,12,6872,3290,1070,840,353,174,281,281,41,67,269,174,4,14,14,0.4788,0.1557,0.3655,138,44,22,198,80,0,252,34,188,956,145,99,147
92363273,0,Harshith revuru,77736,82438,0,-4702,4,8,14,14,14,14,1,2,4,4,4,4,970,872,11928,26151,59055,77736,118,31,6,44,18,38,12,6,44,12,0,15,1,217,0,0,4,14,7396,3385,1048,988,419,217,328,326,34,100,312,202,5,16,16,0.4577,0.1417,0.4006,117,58,31,206,84,0,298,34,201,1029,123,135,149
92363273,1,Kévyn ODJO,82438,77736,1,4702,7,8,8,8,8,6,1,3,3,3,3,3,193,74,21978,43394,65710,82438,72,0,0,19,14,18,0,0,19,9,2,10,5,105,0,0,3,6,5751,3046,240,754,237,105,279,347,19,66,339,215,69,17,18,0.5296,0.0417,0.4286,564,0,0,123,72,34,195,139,282,1409,215,67,73
92373323,0,Mehdi Azouz,121039,92330,1,28709,3,14,9,14,12,9,1,3,3,3,3,3,540,7586,21886,59045,95743,121039,139,0,0,36,19,53,0,0,36,14,0,8,5,194,0,0,3,9,6563,2827,936,986,386,194,292,299,45,71,307,142,49,14,15,0.4307,0.1426,0.4266,456,0,0,497,138,0,343,213,294,1941,175,63,159
92373323,1,Harshith revuru,92330,121039,0,-28709,4,8,12,12,12,12,1,2,3,3,3,3,947,899,12684,33953,69229,92330,73,9,4,44,18,27,5,4,41,12,0,13,1,148,0,0,3,12,6609,3088,997,822,354,148,295,293,31,104,283,164,2,14,14,0.4672,0.1509,0.3819,88,18,25,228,88,0,266,33,168,914,121,84,164
92419897,0,James Y,79268,101452,0,-22184,6,10,12,12,12,12,1,2,3,3,3,3,729,8566,15393,29166,63276,79268,260,0,0,47,25,33,0,0,42,12,0,4,12,332,0,0,3,12,7405,4421,309,679,303,332,326,352,57,37,329,196,32,16,16,0.597,0.0417,0.3612,67,0,0,169,108,0,120,263,285,1012,141,81,198
92419897,1,Harshith revuru,101452,79268,1,22184,4,8,12,12,12,12,1,2,3,3,3,3,947,978,14395,35471,79900,101452,69,9,4,42,17,21,5,4,42,12,0,13,1,141,0,0,3,12,6697,3169,988,809,359,141,297,297,32,99,285,190,3,14,14,0.4732,0.1475,0.3793,73,18,22,252,88,0,276,33,173,935,107,80,169
92472820,0,Maksonch1k,68768,51237,1,17531,5,9,9,11,11,11,1,3,3,3,3,3,959,2708,23253,41835,60419,68768,68,0,0,41,26,28,0,0,40,14,0,8,6,135,0,0,3,11,6598,3288,455,921,337,135,313,321,35,97,317,252,99,14,14,0.4983,0.069,0.4327,902,0,0,241,131,0,215,167,230,1886,257,62,183
92472820,1,Harshith revuru,51237,68768,0,-17531,4,8,12,12,12,12,2,2,3,3,3,3,343,2432,11024,21438,46520,51237,88,12,4,46,12,36,5,4,46,12,0,2,13,162,0,0,3,12,6661,3332,950,826,333,162,251,249,41,74,236,174,3,15,15,0.5002,0.1426,0.3572,122,24,16,243,72,0,60,185,147,869,105,90,131
92482055,0,dvv_ram,52486,92388,0,-39902,3,8,10,10,10,5,1,2,3,3,3,3,874,1560,14419,25437,45003,52486,113,0,0,29,10,31,0,0,29,6,0,8,5,152,0,0,3,5,5870,3551,39,678,281,152,252,265,19,50,185,101,271,13,13,0.6049,0.0066,0.3884,1393,0,0,65,60,0,151,91,127,1887,199,94,133
92482055,1,Harshith revuru,92388,52486,1,39902,4,8,12,12,12,12,2,2,3,3,3,3,360,1152,11393,36692,74526,92388,69,13,4,44,15,25,8,4,44,12,5,13,1,145,0,0,3,12,6741,3381,781,833,360,145,296,293,34,101,276,197,5,19,20,0.5016,0.1159,0.3826,71,20,14,275,88,3,234,34,153,892,123,77,152
92484793,0,Harshith revuru,106978,110459,0,-3481,4,8,12,12,12,12,1,2,3,3,3,3,968,851,13977,36661,81451,106978,83,9,4,43,16,34,5,4,43,12,0,13,1,155,0,0,3,12,6698,3079,1095,822,366,155,295,295,32,81,283,164,3,14,14,0.4597,0.1635,0.3768,85,18,18,224,85,0,270,34,186,920,108,91,156
92484793,1,Jordan Schaeffer,110459,106978,1,3481,2,10,9,12,11,10,1,3,3,3,3,3,895,14,13295,45174,89522,110459,108,0,0,48,15,34,0,0,46,8,0,8,4,171,0,0,3,10,6183,3463,225,741,367,171,296,285,43,185,270,97,15,12,13,0.5601,0.0364,0.4035,1058,0,0,280,74,0,243,108,85,1848,146,92,195
92497037,0,Harshith revuru,113759,114443,0,-684,4,8,12,12,12,12,1,2,3,3,3,3,956,911,10667,33702,80231,113759,88,10,4,32,26,38,5,4,32,14,0,13,1,160,0,0,3,12,6744,3128,1084,839,347,160,296,296,24,77,283,178,4,14,14,0.4638,0.1607,0.3754,94,20,22,183,115,0,265,34,193,926,120,93,155
92497037,1,edteoh,114443,113759,1,684,5,5,11,11,11,11,1,1,3,3,3,3,372,302,16971,38704,73818,114443,20,0,0,64,12,5,0,0,55,12,0,10,4,96,0,0,3,11,6575,3974,173,842,301,96,296,293,15,0,270,245,39,17,14,0.6044,0.0263,0.3693,114,0,0,180,72,0,238,96,269,969,440,66,79
92498972,0,Harshith revuru,88821,75665,1,13156,4,8,12,12,12,12,2,2,3,3,3,3,341,1214,7110,33891,68999,88821,91,9,4,31,26,39,5,4,31,14,0,1,13,161,0,0,3,12,6642,3340,930,831,308,161,268,267,30,75,254,147,3,14,14,0.5029,0.14,0.3571,128,18,24,180,126,0,36,232,168,912,119,106,130
92498972,1,edteoh,75665,88821,0,-13156,5,5,11,11,11,11,1,1,3,3,3,3,281,344,15428,39709,63515,75665,30,0,0,66,12,11,0,0,54,12,0,9,7,108,0,0,3,11,6575,3865,146,858,312,108,328,321,18,0,306,247,32,18,16,0.5878,0.0222,0.39,159,0,0,167,70,0,222,149,304,1071,335,73,90
92512925,0,Harshith revuru,33398,38281,0,-4883,4,8,12,14,14,14,2,2,4,4,4,4,342,1861,8760,20993,27073,33398,151,62,6,44,15,65,32,6,44,12,8,2,1,278,0,0,4,14,7368,3534,1385,1098,461,278,135,135,44,32,124,118,2,11,11,0.4796,0.188,0.3324,256,118,24,209,78,30,60,30,78,883,96,147,70
92512925,1,Fujinawa,38281,33398,1,4883,3,9,12,12,12,12,1,2,3,3,3,3,178,2,16381,23680,30755,38281,77,11,1,36,14,13,10,1,30,12,0,10,4,139,0,0,3,12,6835,3292,962,849,321,139,286,294,27,133,359,126,13,15,19,0.4816,0.1407,0.3776,269,27,6,174,66,0,220,106,157,1025,102,66,132
92516427,0,岸本湧士郎,83907,80106,1,3801,3,14,9,14,12,10,1,3,3,3,3,3,19,9003,19794,50607,64656,83907,143,0,0,37,19,57,0,0,36,12,0,8,4,199,0,0,3,10,6673,2855,324,1010,390,199,967,290,40,72,296,135,69,13,13,0.4278,0.0486,0.5236,479,0,0,300,126,0,320,154,300,1679,209,59,99
92516427,1,Harshith revuru,80106,83907,0,-3801,4,8,12,12,12,12,2,2,3,3,3,3,346,838,10929,38055,61388,80106,89,13,4,43,15,32,5,4,43,12,0,1,13,164,0,0,3,12,6870,3374,1052,828,334,164,279,279,32,74,265,157,4,14,14,0.4911,0.1531,0.3557,131,26,30,209,81,0,36,252,176,941,129,95,141
92542367,0,Harshith revuru,95670,144343,0,-48673,4,8,12,12,12,12,2,2,3,3,3,3,349,1130,6523,38271,72239,95670,93,12,4,45,12,35,5,4,45,12,0,1,13,166,0,0,3,12,6739,3292,970,821,331,166,276,276,34,97,262,182,4,14,14,0.4885,0.1439,0.3676,122,24,14,231,69,0,36,252,157,905,133,95,138
92542367,1,Yvonne.,144343,95670,1,48673,4,11,12,12,11,8,1,2,3,3,3,3,41,17258,27817,59854,104837,144343,124,8,0,34,20,32,4,0,34,20,0,8,6,186,0,0,3,8,6896,3482,663,946,389,186,316,319,20,63,305,133,9,51,14,0.5049,0.0961,0.3989,1332,17,0,248,120,0,237,164,2414,4532,543,102,73
92556634,0,Harshith revuru,46648,49584,0,-2936,4,8,12,12,12,12,2,3,3,3,3,3,349,420,10003,20761,41927,46648,97,36,4,39,12,42,11,4,39,12,0,2,13,188,0,0,3,12,6778,3304,1051,841,351,188,248,248,45,61,235,172,4,15,15,0.4875,0.1551,0.3575,136,68,30,211,72,0,60,183,160,920,134,103,138
92556634,1,Prince Special,49584,46648,1,2936,6,10,10,10,10,8,1,2,3,3,3,3,788,8519,9879,28777,46590,49584,8,2,2,32,28,8,2,1,30,26,0,3,16,72,0,0,3,8,6531,3832,715,550,212,72,286,237,40,63,272,129,83,20,20,0.5867,0.1095,0.3038,595,4,5,186,116,0,43,204,219,1372,221,15,122
92620088,0,Adil Khabibullin,89591,87207,1,2384,8,12,12,12,12,12,1,2,3,3,3,3,577,3917,15361,33164,73402,89591,45,42,0,41,15,14,13,0,40,15,0,8,6,143,10,0,3,12,8101,4172,1312,903,362,143,296,318,19,77,246,142,82,15,14,0.515,0.162,0.323,78,121,0,265,90,0,235,122,169,1080,145,31,19
92620088,1,Harshith revuru,87207,89591,0,-2384,4,8,14,14,14,14,2,2,4,4,4,4,309,1262,8398,27653,67116,87207,111,18,6,50,20,40,8,6,50,12,0,15,1,205,0,0,4,14,7520,3601,976,1021,442,205,317,316,35,91,300,181,3,16,16,0.4789,0.1298,0.3914,141,36,34,229,100,0,273,34,188,1035,112,117,156
92644002,0,cg,65586,67427,0,-1841,3,5,6,6,5,5,1,1,1,1,1,1,1663,9291,28056,39426,57043,65586,20,2,0,6,14,11,2,0,6,14,7,10,2,42,0,0,1,5,3866,1301,494,352,264,42,405,405,6,0,386,173,0,19,19,0.3365,0.1278,0.5357,33,6,0,24,84,294,153,62,367,1023,87,13,29
92644002,1,Harshith revuru,67427,65586,1,1841,4,8,12,14,14,14,2,2,4,4,4,4,357,1785,7575,17798,51190,67427,128,29,6,50,14,54,14,6,50,12,0,13,1,227,0,0,4,14,7314,3621,892,1061,426,227,244,243,46,107,230,185,2,14,16,0.4951,0.122,0.383,188,42,33,281,84,0,184,34,109,955,112,113,126
92651796,0,Jiang,80848,79879,1,969,7,7,12,12,12,6,1,2,3,3,3,3,170,6,11295,32349,56340,80848,81,0,0,43,16,11,0,0,43,12,0,9,4,140,0,0,3,6,7318,3523,1374,734,329,140,286,285,19,25,271,246,58,15,13,0.4814,0.1878,0.3308,46,0,0,184,78,0,237,100,246,891,130,85,50
92651796,1,Harshith revuru,79879,80848,0,-969,4,8,12,12,12,12,2,2,3,3,3,3,342,1360,8924,25312,53011,79879,79,10,0,43,12,30,5,0,43,12,0,9,13,144,0,0,3,12,6741,3287,783,741,327,144,374,372,30,89,355,191,4,22,22,0.4876,0.1162,0.3962,67,20,0,203,69,0,198,167,237,961,120,75,189
92658901,0,Harshith revuru,62783,103607,0,-40824,4,8,12,14,14,14,2,2,4,4,4,4,342,1646,7234,19376,42719,62783,128,23,6,47,18,56,10,6,47,12,0,13,1,222,0,0,4,14,7271,3613,877,1046,417,222,244,243,36,104,231,207,2,14,15,0.4969,0.1206,0.3825,141,42,34,237,96,0,195,34,114,893,118,121,109
92658901,1,brainpick,103607,62783,1,40824,8,11,11,12,10,8,1,3,3,3,3,3,446,7372,18276,48222,84719,103607,56,0,0,47,19,20,0,0,44,11,0,6,4,122,0,0,3,8,7355,4022,1080,685,307,122,268,260,60,99,251,157,23,11,10,0.5468,0.1468,0.3063,71,0,0,302,90,0,171,132,152,918,109,42,128
92671261,0,Harshith revuru,88751,73583,1,15168,4,8,12,12,12,12,2,2,3,3,3,3,386,829,8059,40330,76601,88751,91,11,4,46,12,33,5,4,46,12,0,1,13,164,0,0,3,12,6737,3334,913,847,354,164,277,276,35,84,264,157,4,14,14,0.4949,0.1355,0.3696,127,22,26,242,65,0,36,252,164,934,107,96,140
92671261,1,Agrofitting,73583,88751,0,-15168,4,10,10,10,10,10,1,2,3,3,3,3,24,33,12133,32036,62943,73583,86,19,0,40,17,20,11,0,39,17,0,5,9,162,1,1,3,10,6413,3729,123,842,334,162,245,260,41,70,265,230,76,14,22,0.5815,0.0192,0.3993,478,38,0,172,95,0,154,136,212,1285,299,30,136
92682315,0,Harshith revuru,97617,141080,0,-43463,4,8,12,12,12,12,2,2,3,3,3,3,346,581,7679,36605,74025,97617,77,14,4,45,12,28,5,4,45,12,0,1,13,152,0,0,3,12,6868,3412,964,824,333,152,279,277,34,108,266,189,2,14,14,0.4968,0.1404,0.3628,97,28,22,243,69,0,36,255,148,898,120,76,140
92682315,1,HunterBlue,141080,97617,1,43463,4,11,12,12,11,8,1,2,3,3,3,3,27,17579,31010,64572,107731,141080,124,8,0,34,20,32,4,0,33,20,0,8,6,186,0,0,3,8,6896,3481,662,946,389,186,316,319,22,63,305,133,9,51,14,0.5048,0.096,0.3992,1334,17,0,248,120,0,237,164,2414,4534,553,102,73
92722393,0,Harshith revuru,91897,84849,1,7048,4,8,12,12,12,12,2,2,3,3,3,3,342,1068,6584,29417,66077,91897,77,12,1,45,13,30,7,1,45,12,0,5,13,148,0,0,3,12,6827,3437,814,783,331,148,334,333,31,89,318,167,6,18,18,0.5034,0.1192,0.3773,101,24,1,209,71,0,121,215,207,949,118,82,173
92722393,1,JackChenghao,84849,91897,0,-7048,5,12,12,12,12,10,1,2,3,3,3,3,295,15612,23527,43005,68590,84849,57,0,0,34,28,10,0,0,34,19,0,9,4,119,0,0,3,10,7387,4656,150,806,286,119,287,293,18,38,281,255,165,14,19,0.6303,0.0203,0.3494,49,0,0,164,149,0,201,112,240,915,230,41,121
92736302,0,Arman Tuganbaev,92258,86510,1,5748,4,10,13,13,14,5,1,3,3,3,3,3,173,3062,15020,34121,64345,92258,111,8,0,35,18,25,5,0,35,16,0,9,6,172,0,0,3,5,7122,4155,313,897,346,172,241,289,15,166,272,201,2,38,15,0.5834,0.0439,0.3726,245,10,0,241,106,0,222,57,97,978,107,107,117
92736302,1,Harshith revuru,86510,92258,0,-5748,4,8,12,12,12,12,1,2,3,3,3,3,961,850,10658,31256,62559,86510,78,9,4,45,14,29,5,4,45,12,0,13,1,150,0,0,3,12,6828,3229,1053,802,359,150,294,295,31,94,283,207,3,14,14,0.4729,0.1542,0.3729,94,18,16,236,73,0,273,34,176,920,104,86,166
92739217,0,Harshith revuru,98989,94747,1,4242,4,8,12,12,12,12,2,2,3,3,3,3,345,1400,10454,33042,73906,98989,71,11,4,46,13,28,5,4,46,12,0,13,3,145,0,0,3,12,6648,3357,777,800,344,145,297,297,32,101,283,173,7,16,19,0.505,0.1169,0.3782,88,22,23,233,67,0,246,49,169,897,124,73,169
92739217,1,Harith Al-Ani,94747,98989,0,-4242,5,12,12,12,12,7,1,2,3,3,3,3,476,159,18011,36348,71160,94747,50,0,0,43,18,16,0,0,40,12,0,7,6,111,0,0,3,7,7204,3533,893,1072,265,111,290,276,51,84,274,288,39,15,13,0.4904,0.124,0.3856,221,0,0,219,102,0,177,131,217,1067,194,49,186
92792709,0,Prince Special,80384,80852,0,-468,6,10,10,10,10,10,1,2,3,3,3,3,777,4253,16913,36455,67215,80384,6,5,3,22,29,4,5,2,20,26,0,11,8,65,0,0,3,10,6621,3718,771,480,212,65,351,299,28,64,336,140,119,19,19,0.5615,0.1164,0.322,2009,10,12,138,129,0,166,163,269,2896,302,18,200
92792709,1,Harshith revuru,80852,80384,1,468,4,8,12,12,12,12,1,2,3,3,3,3,962,804,10532,32504,68254,80852,83,13,4,40,15,34,5,4,40,12,0,13,1,155,0,0,3,12,6698,3105,1014,819,369,155,297,296,31,93,285,198,5,14,17,0.4636,0.1514,0.385,87,26,22,235,83,0,267,34,177,931,127,91,163
92847776,0,Harshith revuru,46036,39482,1,6554,4,8,12,12,12,12,2,2,3,3,3,3,344,2039,10457,26032,42733,46036,114,31,4,46,12,49,11,4,46,12,0,2,3,207,0,0,3,12,6664,3329,1254,939,368,207,115,115,44,53,110,117,3,5,5,0.4995,0.1882,0.3123,175,56,19,245,72,0,60,66,53,746,109,112,52
92847776,1,derek_kuang0213,39482,46036,0,-6554,5,9,12,12,12,6,2,2,3,3,3,3,226,760,10832,19499,34486,39482,52,0,0,28,21,15,0,0,26,12,0,8,6,101,0,0,3,6,7200,4443,653,562,192,101,248,264,42,45,243,306,22,65,14,0.6171,0.0907,0.2922,106,0,0,146,119,0,205,107,195,878,130,54,133
91889284,0,Jonathan Ashenaf1,36691,133672,0,-96981,8,11,11,13,13,13,2,2,2,3,3,3,227,615,12189,22543,30294,36691,131,44,8,3,12,29,10,6,2,7,2,6,4,198,0,0,3,13,7869,5295,280,994,291,198,216,246,4,12,169,85,52,14,13,0.6729,0.0356,0.2915,219,120,46,16,72,70,120,62,149,874,144,140,67
91889284,1,カワシギ,133672,36691,1,96981,4,11,12,12,11,8,1,2,3,3,3,3,63,17300,30546,61634,104936,133672,125,8,0,34,20,32,4,0,34,20,0,10,4,187,0,0,3,8,6917,3485,676,945,389,187,318,322,17,60,306,133,9,56,14,0.5038,0.0977,0.3984,962,19,0,237,120,0,279,120,1769,3506,429,113,57
91890202,0,カワシギ,106505,39647,1,66858,4,11,12,12,11,8,1,2,3,3,3,3,128,17634,31460,58728,88935,106505,122,7,0,34,20,33,4,0,34,20,0,10,4,183,0,0,3,8,6908,3467,709,919,386,183,319,322,21,60,306,140,8,54,14,0.5019,0.1026,0.3955,1086,17,0,249,120,0,279,120,1701,3572,445,104,72
91890202,1,Ankit Maurya,39647,106505,0,-66858,6,7,11,11,11,10,2,2,3,3,3,3,543,2147,7217,17675,30044,39647,458,55,10,13,15,45,22,5,11,9,6,12,0,551,0,4,3,10,6764,3266,76,955,480,551,382,379,44,35,364,172,21,18,21,0.4829,0.0112,0.5059,208,89,28,67,69,252,217,0,361,1291,114,197,31
91891131,0,vlad101,1142,67971,0,-66829,6,9,12,12,12,12,1,3,3,3,4,4,766,4144,1640,1896,3058,1142,17,21,0,50,31,3,3,0,37,15,1,6,5,119,0,2,4,12,7454,4310,893,985,230,119,234,226,50,95,119,92,75,14,12,0.5782,0.1198,0.302,14,30,0,250,132,0,141,46,0,613,84,52,202
91891131,1,カワシギ,67971,1142,1,66829,4,11,12,12,11,8,1,2,3,3,3,3,229,15044,20174,40044,59366,67971,123,3,0,42,12,38,2,0,42,12,0,8,6,180,0,0,3,8,6913,3673,542,891,389,180,319,322,29,63,306,126,9,50,14,0.5313,0.0784,0.3903,627,6,0,264,72,0,237,164,2727,4097,455,96,62
91892046,0,カワシギ,127151,104872,1,22279,4,11,12,12,11,8,1,2,4,4,4,4,78,16531,22506,67143,104927,127151,144,2,0,34,20,39,2,0,34,20,0,6,12,200,0,0,4,8,6918,3422,575,930,392,200,366,371,23,54,345,153,9,60,18,0.4947,0.0831,0.4222,1269,2,0,216,120,0,189,267,1635,3698,445,103,84
91892046,1,albu,104872,127151,0,-22279,3,14,9,14,12,9,1,3,3,3,3,3,512,4622,22369,56182,85375,104872,139,0,0,36,19,50,0,0,33,14,0,8,5,194,0,0,3,9,6304,2771,767,965,374,194,291,298,50,71,308,142,44,14,15,0.4396,0.1217,0.4388,440,0,0,276,114,0,225,138,239,1432,165,62,159
91892982,0,カワシギ,48366,30917,1,17449,4,11,12,12,11,8,1,2,3,3,3,3,313,14842,23231,38953,41764,48366,123,3,0,42,12,41,2,0,42,12,0,10,4,180,0,0,3,8,6916,3649,553,901,393,180,318,321,25,67,306,135,9,45,14,0.5276,0.08,0.3924,1265,7,0,273,72,0,279,120,1911,3927,496,99,87
91892982,1,kazwzn S,30917,48366,0,-17449,9,12,12,13,13,8,1,2,3,3,3,3,429,12138,16839,33518,29631,30917,31,7,0,31,20,11,2,0,31,10,0,9,6,89,0,0,3,8,8143,4606,1447,621,219,89,176,324,19,62,336,86,128,15,15,0.5656,0.1777,0.2567,1096,21,0,226,111,0,197,80,274,2005,338,52,252
92014531,0,fistyee,123305,9002,1,114303,1,8,12,13,13,4,1,3,3,3,3,3,1176,7865,21702,59376,98413,123305,123,0,0,38,18,50,0,0,38,18,0,7,6,179,0,0,3,4,7142,3931,347,1002,365,179,264,269,43,149,265,138,162,13,15,0.5504,0.0486,0.401,985,0,0,275,106,0,243,156,170,1935,386,36,66
92014531,1,Tony Thekkedath,9002,123305,0,-114303,0,9,9,9,5,3,2,2,2,2,2,2,3,609,701,1372,14,9002,83,0,0,4,2,31,0,0,4,1,0,8,4,89,11,0,2,3,5225,2388,1277,334,130,89,239,220,17,0,118,232,153,13,15,0.457,0.2444,0.2986,2707,0,0,138,10,0,969,492,118,4434,485,34,177
92015460,0,fistyee,107934,63029,1,44905,1,8,12,13,13,4,1,3,3,3,3,3,943,7432,23523,50724,85336,107934,126,0,0,29,18,49,0,0,29,18,0,5,6,173,0,0,3,4,7142,3961,443,970,338,173,253,261,34,142,271,117,154,11,14,0.5546,0.062,0.3834,1263,0,0,211,107,0,242,171,193,2187,414,31,73
92015460,1,Yaroslav Tanko,63029,107934,0,-44905,8,10,12,12,12,8,1,2,3,3,3,3,462,9646,6447,25679,45223,63029,28,0,0,31,20,8,0,0,30,10,0,6,8,79,0,0,3,8,7318,4330,699,714,214,79,281,294,33,68,170,152,256,14,14,0.5917,0.0955,0.3128,43,0,0,137,113,0,175,165,99,732,112,18,24
